Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
5042,58,1.0,47.7695512582566,,12.0,11,0.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
16604,17,3.0,100.00091752309037,102.11701542426228,0.0,4,0.0,1977,0.0,B,B,18,3374,5,620.0,1,2,B
3396,102,1.0,35.143063507585005,22.96297346854796,5.0,1,5.0,1961,0.23861713,B,B,26,3889,6,705.0,3,6,B
192,75,2.0,62.853793966716346,34.978464126383976,5.0,5,5.0,1961,0.307466659,B,A,30,5048,9,325.0,2,5,B
12325,6,1.0,80.53500601712658,3.6356467994858552,1.0,3,1.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
902,27,3.0,99.29319132374468,,0.0,2,0.0,1977,0.07542368,B,B,11,3097,0,,0,0,B
9505,113,1.0,41.34227110414053,17.039971943099214,8.0,10,18.0,1974,0.050755569,B,B,24,5469,1,145.0,0,1,B
16292,47,1.0,46.07429443193083,21.12862194632736,8.0,7,14.0,2007,0.101872465,B,B,23,4583,3,,3,3,B
2316,23,1.0,35.20507623353827,,1.0,4,17.0,1977,0.034656082,B,B,0,168,0,,0,0,B
15096,30,1.0,132.67051292780675,122.57893175773675,3.0,10,39.0,2010,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
6187,45,3.0,79.79820856763294,,0.0,17,0.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
2831,21,1.0,21.452899484962423,15.79850945588107,3.0,11,9.0,1972,0.194489265,B,B,47,8004,3,125.0,3,5,B
15352,23,3.0,102.2230401443685,99.538613549229,0.0,9,0.0,1977,0.014072961,B,B,2,475,0,,0,0,B
8053,41,1.0,43.13978128543733,23.717269574161936,8.0,15,17.0,1994,0.036122292,B,B,24,4378,0,1036.0,1,1,B
701,90,2.0,54.153716290295954,35.21916068168964,9.0,10,17.0,1991,0.246031548,B,A,22,3151,4,2715.0,3,3,B
4106,57,1.0,31.782864972996755,20.357876844305864,5.0,5,5.0,1961,0.133215333,B,B,49,11395,3,1406.0,3,4,A
8834,81,1.0,36.848987281363954,23.48992992631429,10.0,5,12.0,1970,0.006076152,B,B,30,5285,0,645.0,6,6,B
1228,6,2.0,70.5774392965824,,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
11456,23,2.0,68.60484668763101,66.39706600179922,1.0,22,20.0,1977,0.034656082,B,B,0,168,0,,0,0,B
16577,171,2.0,42.11445110229482,27.233745764092344,5.0,11,10.0,1967,0.019508796,B,B,37,7687,11,176.0,5,5,B
9183,94,2.0,47.40466020847075,28.04116372102588,6.0,6,9.0,1975,0.521867054,B,B,25,6149,0,,0,0,B
1457,94,2.0,57.97217487994431,33.424595067232595,9.0,9,17.0,1983,0.282797669,B,B,33,8667,2,,0,6,B
466,90,1.0,39.115782469382175,21.150873238140928,9.0,11,12.0,1971,0.265088676,B,B,37,5288,0,1937.0,3,2,B
12713,6,3.0,79.95841647284678,,1.0,26,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
514,119,1.0,45.033640221405456,20.31315453147781,10.0,13,24.0,2007,0.000995363,B,B,42,7651,1,,1,5,B
5099,6,1.0,41.50104016449672,,0.0,18,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2912,118,2.0,44.11645490821999,27.99341729018494,5.0,6,5.0,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B
10223,74,1.0,56.72658939435873,56.14668220711413,1.0,9,1.0,2015,0.075778755,B,B,6,1437,3,,0,2,B
11229,9,2.0,52.11544851572794,34.813364647107875,8.0,2,14.0,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B
3279,111,2.0,50.975325180138114,29.590868743344565,8.0,11,12.0,1984,0.093442564,B,B,23,4635,5,3300.0,2,4,B
3067,31,2.0,60.00699595005486,35.07730981815217,8.0,7,8.0,1961,0.0,B,B,23,3684,2,,0,4,B
11838,0,1.0,41.38516689233557,17.441228719064224,8.0,14,17.0,2011,0.006076152,B,B,30,5285,0,645.0,6,6,B
269,72,2.0,43.513289771860215,31.630247170939107,5.0,5,5.0,1960,0.210473241,B,B,11,2398,2,1994.0,3,0,B
4426,21,2.0,41.5240252679048,24.69959506803997,5.0,4,14.0,1969,0.034331497,B,B,25,5487,3,,0,4,B
14801,1,2.0,63.14256906975294,66.21981509628355,1.0,11,24.0,2014,0.007122317,B,B,1,264,0,,0,1,B
7141,1,1.0,38.07507758620039,41.31459862925804,0.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
14071,52,2.0,52.27109829990741,51.12631348551072,0.0,5,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
9066,59,3.0,75.3410686641437,75.09886659243979,10.0,8,17.0,1987,0.019508796,B,B,37,7687,11,176.0,5,5,B
5820,94,1.0,33.68038206569946,34.198976538403485,1.0,10,9.0,1972,0.127375905,B,B,43,8429,3,,3,9,B
310,27,3.0,45.41135800046039,49.88336797864756,0.0,18,25.0,1977,0.072157581,B,B,2,629,1,,0,0,A
6580,1,1.0,66.07746612396379,66.43523136993767,1.0,15,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
7410,91,1.0,37.57626664416647,22.281774016029036,5.0,9,9.0,1968,0.000995363,B,B,42,7651,1,,1,5,B
16721,23,2.0,53.71487366849416,55.18427718462328,0.0,3,1.0,1977,0.005767451,B,B,1,388,0,,0,0,B
13666,6,1.0,39.357527431807725,41.89517518039839,1.0,8,17.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B
16732,25,2.0,62.64144269941148,,1.0,20,22.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
11727,6,3.0,77.5642182203554,,1.0,13,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
3847,79,2.0,54.68223899723799,30.20298365772833,11.0,7,16.0,1976,0.307466659,B,A,30,5048,9,325.0,2,5,B
13995,6,2.0,65.03311051536751,,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
2436,28,1.0,33.96336543862852,14.15236709301961,7.0,9,12.0,1988,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7639,27,1.0,38.756506999921264,,1.0,7,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
3645,7,1.0,40.892446797107866,22.06499471990757,9.0,13,16.0,1988,0.035145267,B,B,42,9292,3,2620.0,0,3,B
6113,17,1.0,37.91469999836486,20.534669989357653,8.0,17,24.0,1988,0.0,B,B,18,3374,5,620.0,1,2,B
9696,1,1.0,48.8352688217844,,1.0,2,1.0,1977,0.007122317,B,B,1,264,0,,0,1,B
1852,59,3.0,100.46240725809608,101.96364353834664,0.0,21,20.0,2015,0.019508796,B,B,37,7687,11,176.0,5,5,B
9134,12,1.0,41.38590201084737,20.54812938096621,8.0,8,10.0,1996,0.090799103,B,B,74,19083,2,,5,15,B
3087,23,2.0,60.15504790045204,,1.0,13,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
14384,6,2.0,53.51691633612811,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
12810,108,3.0,69.42369113709172,45.351179200021456,7.0,2,8.0,1963,0.0,B,B,23,3684,2,,0,4,B
12945,140,2.0,45.0998053843334,31.22307052990855,5.0,5,5.0,1962,0.23861713,B,B,26,3889,6,705.0,3,6,B
13860,176,2.0,56.3910159448731,35.832227756663215,7.0,1,5.0,1960,0.08761909,B,B,8,1497,5,,1,0,B
15709,48,3.0,86.48993470329461,86.16502319357315,1.0,24,1.0,2015,0.041124634,B,B,46,9515,5,,1,10,B
9653,78,1.0,39.05528928757781,21.9028674342744,7.0,17,17.0,2003,0.219006007,B,B,28,6746,3,,1,4,B
12912,134,2.0,64.71121973020472,62.19484091633999,1.0,3,17.0,2017,0.212515361,B,B,19,3293,16,628.0,3,7,B
16428,170,3.0,77.0287905358431,47.07690066782445,10.0,13,17.0,1990,0.21843974,B,B,21,4472,6,1450.0,4,7,A
3927,103,1.0,37.70311822947968,23.780611724029704,9.0,15,16.0,1984,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2689,143,3.0,69.85035822295137,47.45914633760978,9.0,5,16.0,1980,0.049863387,B,B,18,3746,9,75.0,3,1,B
10921,194,2.0,48.96912355782237,35.57071511251266,5.0,7,9.0,1977,0.174739084,B,B,17,3379,9,100.0,0,3,B
5845,111,1.0,33.984271075907024,22.95200251511988,5.0,4,5.0,1964,0.0,B,B,36,6714,2,2672.0,0,2,B
15692,27,2.0,63.83154155984054,62.857676050096046,1.0,11,17.0,1977,0.051815435,B,B,5,1227,0,,0,0,B
6854,6,2.0,63.95926453819797,62.86548044557145,1.0,16,17.0,2018,0.243204519,B,B,5,1564,0,540.0,0,0,B
1297,42,1.0,43.446218042593706,18.28785445311575,10.0,5,24.0,2009,0.158249043,B,B,21,5731,0,,1,0,B
7947,138,1.0,33.63414580341874,21.35605060781923,4.0,8,8.0,1964,0.313924552,B,B,22,4625,11,3855.0,2,10,B
7732,6,2.0,66.6520046974467,,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
4357,41,1.0,36.85487814181491,24.769205034410103,6.0,8,9.0,1974,0.175054867,B,B,36,10055,3,,1,0,B
11661,21,1.0,36.96362776610617,23.833476492867533,5.0,3,5.0,1967,0.194489265,B,B,47,8004,3,125.0,3,5,B
8263,6,2.0,67.35585729848364,,1.0,4,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7240,52,2.0,62.221255681985006,64.93554187172954,10.0,11,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
5746,62,1.0,44.02135555960434,,0.0,13,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A
5763,23,3.0,69.87765310865488,,1.0,1,16.0,2015,0.005767451,B,B,1,388,0,,0,0,B
11904,96,3.0,83.93810357291099,48.96388524758562,10.0,16,17.0,2005,0.041116354,B,B,53,14892,4,,1,4,B
2949,13,1.0,40.98328213991604,19.19828155783865,9.0,27,25.0,2002,0.090799103,B,B,74,19083,2,,5,15,B
6310,44,2.0,46.62366965384886,28.17433850257259,5.0,10,12.0,1970,0.036122292,B,B,24,4378,0,1036.0,1,1,B
5134,152,1.0,46.17616194694896,29.761717929683805,5.0,6,9.0,1967,0.042031587,B,B,37,6856,84,1940.0,2,5,B
7114,89,3.0,63.10634336972989,48.632745646578535,6.0,11,9.0,1970,0.151346216,B,A,32,5889,10,830.0,4,1,B
2077,27,1.0,54.4737523885719,21.133650179679226,13.0,13,18.0,2015,0.072157581,B,B,2,629,1,,0,0,A
15217,1,2.0,53.98617671573603,,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10670,1,2.0,65.89151783704786,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
4258,27,2.0,68.32156346070416,,10.0,11,1.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
14997,30,2.0,63.31807494256496,,1.0,19,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
4799,4,2.0,67.31385382276201,38.39385873477155,10.0,8,9.0,1963,0.327018035,B,B,12,2270,23,2500.0,1,0,B
92,21,3.0,70.42479628301454,46.60475213335845,9.0,12,12.0,1971,0.194489265,B,B,47,8004,3,125.0,3,5,B
6754,13,1.0,45.60355481370773,19.08534843324784,10.0,11,22.0,1977,0.090799103,B,B,74,19083,2,,5,15,B
14087,48,3.0,99.61588199913928,,1.0,8,8.0,2014,0.041124634,B,B,46,9515,5,,1,10,B
13473,96,3.0,79.58149352717886,47.4555801099418,10.0,11,22.0,1997,0.041116354,B,B,53,14892,4,,1,4,B
2372,94,2.0,49.33256475106596,29.09364337441785,9.0,2,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
382,57,1.0,37.76580556334872,21.24226870175888,9.0,1,12.0,1979,0.133215333,B,B,49,11395,3,1406.0,3,4,A
882,27,1.0,51.21545715258194,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
13941,84,1.0,34.02819725487102,20.31449909679476,6.0,1,9.0,1971,0.149666373,B,B,22,4789,2,4087.0,4,1,B
3015,5,2.0,47.89169898624935,33.152094037464664,5.0,7,5.0,1960,0.150817539,B,B,16,3433,4,2643.0,4,5,B
11334,106,3.0,85.22587990694541,53.86778723617012,10.0,5,14.0,2001,0.313924552,B,B,22,4625,11,3855.0,2,10,B
10775,13,3.0,82.97032049027008,51.67526892798937,8.0,10,14.0,1990,0.090799103,B,B,74,19083,2,,5,15,B
5035,62,1.0,50.25844244515483,22.55936501481891,11.0,8,17.0,2011,0.072157581,B,B,2,629,1,,0,0,A
9176,96,4.0,90.9505332873762,64.4558113572266,10.0,3,16.0,2002,0.041116354,B,B,53,14892,4,,1,4,B
7411,88,2.0,65.73780079138041,37.92760162421335,12.0,14,17.0,2008,0.127375905,B,B,43,8429,3,,3,9,B
13030,6,2.0,62.17926864536744,,1.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
6698,1,2.0,55.024440892987954,34.07424006784818,9.0,4,17.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B
12042,30,2.0,69.08753774492892,,10.0,9,8.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
12630,8,1.0,38.37754476303978,20.29581713561241,9.0,2,14.0,1974,0.458174486,B,A,26,4439,1,1130.0,1,5,B
9802,6,2.0,67.69067504798122,,0.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
7431,1,3.0,85.62825766524797,88.54499004590109,1.0,13,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
12946,1,1.0,33.67039691722691,21.68279505825845,6.0,8,9.0,1969,0.036270089,B,B,6,1318,1,200.0,1,1,B
2008,94,2.0,48.693295697353975,32.25870261971564,5.0,7,9.0,1975,0.127375905,B,B,43,8429,3,,3,9,B
12954,1,1.0,42.2470826240416,43.174824806167365,1.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
13419,46,3.0,66.50319055848914,44.951469834983904,9.0,7,12.0,1970,0.188783766,B,B,31,6137,4,,0,1,B
